Date,Observer,Route,Point ,Start_Time,Species,M0_1,M1_2,M2_3,M3_4,M4_5,D30,D30_60,D60_90,D90,FlyOver,Habitat,TSBurn,Noise,Temp,CloudCvr,Wind,Rain,Comments
8/21/2018,SMC,C,321,0940,EAKI,,1,1,1,1,,,1,,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
8/21/2018,SMC,C,321,0940,RCWO,,1,,,1,,1,,,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
8/21/2018,SMC,C,321,0940,BLJA,,1,1,1,1,,,1,,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
8/21/2018,SMC,C,321,0940,PIWO,,,1,1,,,,,1,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
8/21/2018,SMC,C,321,0940,PIWO,,,1,,,,,,1,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
8/21/2018,SMC,C,321,0940,NOFL,,,1,,,,1,,,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
8/21/2018,SMC,C,321,0940,RCWO,,,,,1,,,1,,,upland savanna,> 1 year ago,cicadas,85,100,2,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/21/2018,MMW,C,249,1025,EAWP,1,1,1,1,1,,,,1,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,MMW,C,249,1025,EABL,,1,1,1,1,,1,,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,MMW,C,249,1025,EAKI,,1,1,1,1,,,1,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,MMW,C,249,1025,EAWP,,,1,1,,,,1,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,MMW,C,249,1025,AMGO,,,,1,1,,,,,1,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/21/2018,SMC,C,249,1025,EABL,1,1,1,1,1,,1,,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,SMC,C,249,1025,EAKI,,1,1,1,,,,,1,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,SMC,C,249,1025,EAWP,,,1,1,1,,,1,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,SMC,C,249,1025,EAWP,,,1,1,1,,,1,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,SMC,C,249,1025,AMGO,,,,1,1,,,,,1,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
8/21/2018,SMC,C,249,1025,BHNU,,,,,1,,,1,,,streamhead pocosin,uplands burnt ~ 2 years ago,,85,100,1,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/21/2018,MMW,C,200,1039,AMCR,1,1,,,1,,,,1,,streamhead pocosin,> 2 years ago,,85,100,2,0,moved point a little bit East to be in actual pocosin
8/21/2018,MMW,C,200,1039,SUTA,,1,,,,,,1,,,streamhead pocosin,> 2 years ago,,85,100,2,0,moved point a little bit East to be in actual pocosin
8/21/2018,MMW,C,200,1039,EAWP,,,,,1,,,,1,,streamhead pocosin,> 2 years ago,,85,100,2,0,moved point a little bit East to be in actual pocosin
8/21/2018,MMW,C,200,1039,EATO,,,,,1,,,1,,,streamhead pocosin,> 2 years ago,,85,100,2,0,moved point a little bit East to be in actual pocosin
,,,,,,,,,,,,,,,,,,,,,,,
8/21/2018,SMC,C,200,1039,EAWP,,,,,1,,,1,,,streamhead pocosin,> 2 years ago,,85,100,2,0,moved point a little bit East to be in actual pocosin
,,,,,,,,,,,,,,,,,,,,,,,
8/21/2018,MMW,C,189,1053,SUTA,1,1,1,,1,,1,,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
8/21/2018,MMW,C,189,1053,Unknown hawk,1,,,,,,1,,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,"RSHA or RTHA flush and perch, no sound"
8/21/2018,MMW,C,189,1053,BGGN,,,1,,,,,1,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
8/21/2018,MMW,C,189,1053,EATO,,,,,1,,,1,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
8/21/2018,MMW,C,189,1053,CACH,,,,,1,,,1,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/21/2018,SMC,C,189,1053,SUTA,1,1,,,,,,1,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
8/21/2018,SMC,C,189,1053,EATO,,1,,1,1,,,1,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
8/21/2018,SMC,C,189,1053,EATO,,,,,1,,,1,,,streamhead pocosin,at least 2 years since burn,,85,100,2,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,111,0635,NOCA,1,,1,1,1,1,,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,MMW,B-1,111,0635,CARW,1,1,,,1,,,1,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,MMW,B-1,111,0635,TUTI,1,,,,,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,MMW,B-1,111,0635,NOCA,1,1,1,,1,1,,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,MMW,B-1,111,0635,NOCA,,,1,1,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,MMW,B-1,111,0635,CARW,,,,1,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,MMW,B-1,111,0635,NOCA,,,,1,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,111,0635,NOCA,1,1,1,1,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,SMC,B-1,111,0635,CARW,1,,,,1,,,1,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,SMC,B-1,111,0635,TUTI,1,,,,,,,1,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,SMC,B-1,111,0635,NOCA,,,1,1,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,SMC,B-1,111,0635,NOCA,,,1,,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,SMC,B-1,111,0635,CARW,,,1,1,,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
8/22/2018,SMC,B-1,111,0635,NOCA,,,,,1,,1,,,,bottomland,hasn't burned >5 yrs,minor road noise but not a problem,78,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,8,0646,CARW,1,,,1,,1,,,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,CARW,1,,,1,,1,,,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,EAWP,1,,1,1,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,AMCR,1,,1,1,1,,,,1,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,DOWO,1,1,1,1,,,1,,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,WBNU,,1,1,1,1,,1,,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,NOCA,,1,1,1,,,1,,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,PIWO,,,1,,,,,,1,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,SUTA,,,,,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,AMCR,,,,,1,,,,1,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,MMW,B-1,8,0646,BHNU,,,,,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,8,0646,CARW,1,,,1,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,EAWP,1,,1,1,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,EATO,1,1,1,,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,AMCR,1,1,,1,,,,,1,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,DOWO,1,1,1,1,,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,WBNU,,1,1,,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,WBNU,,1,1,1,1,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,RBWO,,,1,,,,,,1,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
8/22/2018,SMC,B-1,8,0646,PIWO,,,1,,,,,1,,,bottomland/upland savanna,"> 5 yrs in bottomland, < 3 months in svanna on west side of point",light road noise,77,10,0,0,"bottomland on east of point, savanna on west of firebreak."
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,301,0706,BLGR,1,1,1,1,1,,1,,,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
8/22/2018,MMW,B-1,301,0706,BLGR,1,1,1,1,1,,1,,,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
8/22/2018,MMW,B-1,301,0706,EAWP,1,,,,,,,,1,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
8/22/2018,MMW,B-1,301,0706,BGGN,,,,,1,1,,,,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,301,0706,BLGR,1,1,1,1,1,,,1,,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
8/22/2018,SMC,B-1,301,0706,BLGR,1,,,,1,,,1,,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
8/22/2018,SMC,B-1,301,0706,BGGN,,,,,1,,1,,,,upland savanna,"North= 2years since fire, South= 1 year since fire",moderate road noise,80,30,0,0,moved point north onto firebreak north of plank road
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,298,0718,RHWO,1,1,1,1,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,EATO,1,,1,1,1,,1,,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,CARW,1,,1,1,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,TUTI,1,,,,,,1,,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,EAWP,1,,,1,1,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,CARW,,1,1,,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,HOWA,1,1,,,1,,1,,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,RTHU,,,1,,,1,,,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,RBWO,,,1,,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,EATO,,,1,1,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,WEVI,,,,1,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,RHWO,,,,1,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,AMCR,,,,1,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,SUTA,,,,1,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,MMW,B-1,298,0718,PIWO,,,,,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,298,0718,RHWO,1,1,1,1,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,RHWO,1,1,,,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,CARW,1,1,,,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,EATO,1,1,1,1,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,ACFL,1,,,,,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,CARW,1,1,1,1,,,1,,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,EAPH,,1,,,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,RTHU,,1,,,,1,,,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,NOCA,,1,,,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,TUTI,,,1,,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,MODO,,,1,,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,EAWP,,,,1,,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,EATO,,,,,1,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,HOWA,,,,,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,BHNU,,,,,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,WEVI,,,,,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,BLGR,,,,,1,,,1,,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
8/22/2018,SMC,B-1,298,0718,PIWO,,,,,1,,,,1,,upland savann,"N= 3 years, S= > 3 years since burn",mild road noise,77,40,0,0,small ephemeral stream with short streamhead pocosin type veg also in area
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,76,0732,WBNU,1,1,1,1,1,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,HOWA,1,1,1,1,,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,NOCA,1,1,1,,,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,PIWA,1,1,1,1,1,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,DOWO,1,,,,,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,EATO,1,1,,,,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,WBNU,1,,1,1,1,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,EATO,1,,,,,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,CARW,,,1,,1,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,CACH,,,1,,,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,TUTI,,,1,1,1,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,TUTI,,,1,1,1,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,MMW,B-1,76,0732,WEVI,,,,1,,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,76,0732,WBNU,1,1,1,1,1,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,HOWA,1,1,1,1,,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,PIWA,1,1,1,1,1,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,DOWO,1,,,,,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,WBNU,1,,1,,1,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,WBNU,1,,,,,1,,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,EATO,1,1,,,1,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,HOWA,,1,,1,1,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,NOCA,,,1,,,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,TUTI,,,1,1,1,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,EATO,,,,1,,,1,,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,CARW,,,,1,1,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
8/22/2018,SMC,B-1,76,0732,REVI,,,,,1,,,1,,,bottomland,> 5 years since burn,,77,80,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,25,0747,CARW,1,1,,1,1,,,1,,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
8/22/2018,MMW,B-1,25,0747,BLJA,,1,,,,,,,1,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
8/22/2018,MMW,B-1,25,0747,EAWP,,,1,,,,,,1,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
8/22/2018,MMW,B-1,25,0747,NOCA,,,,1,1,,,1,,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,25,0747,YBCU,,,,1,,,,,1,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
8/22/2018,SMC,B-1,25,0747,CARW,1,,,1,,,1,,,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
8/22/2018,SMC,B-1,25,0747,CARW,,,,,1,,1,,,,bottomland,> 5 years since burn,"babbling brook noise is loud ish,  mild road noise at a distance",80,100,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,73,0804,RHWO,1,1,,1,1,,,1,,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,MMW,B-1,73,0804,RHWO,1,1,,,1,,,1,,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,MMW,B-1,73,0804,AMGO,,1,,,,1,,,,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,MMW,B-1,73,0804,AMCR,,1,1,1,1,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,MMW,B-1,73,0804,EAWP,,,,1,,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,MMW,B-1,73,0804,RCWO,,,,1,1,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,MMW,B-1,73,0804,NOFL,,,,1,1,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,SMC,B-1,73,0804,RHWO,1,1,,,,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,SMC,B-1,73,0804,CHSP,1,,1,,,,,1,,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,nestlings?
8/22/2018,SMC,B-1,73,0804,RHWO,1,1,,,,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,SMC,B-1,73,0804,AMCR,,1,1,,,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,SMC,B-1,73,0804,AMGO,,,1,,,,,,,1,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,SMC,B-1,73,0804,RCWO,,,1,,,,,,1,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
8/22/2018,SMC,B-1,73,0804,unknown woodpecker,,,,1,,,1,,,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,maybe NOFL?  Nestlings begging
8/22/2018,SMC,B-1,73,0804,NOFL,,,,,1,,,1,,,upland savanna,"N=2 years, S=6 months",,81,100,0,0,
,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,MMW,B-1,187,0819,NOCA,1,,,,1,1,,,,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
8/22/2018,MMW,B-1,187,0819,CACH,1,1,1,1,,1,,,,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
8/22/2018,MMW,B-1,187,0819,CACH,1,1,1,1,,1,,,,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
8/22/2018,MMW,B-1,187,0819,NOCA,1,1,1,,,1,,,,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
8/22/2018,MMW,B-1,187,0819,PIWA,1,1,1,1,1,1,,,,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
8/22/2018,MMW,B-1,187,0819,CACH,,,,1,,1,,,,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
8/22/2018,MMW,B-1,187,0819,AMCR,,,,1,1,,,,1,,streamhead pocosin,"N= 2years, S=2years since burn",,80,90,1,0,"pocosin on one side, savanna on other side"
